root,multiAccept,sendfile,compression,noCompression,serverCache,keepalive,basicAuth,tls,ecdsaCertificate,aesTls,tlsMoreBits,tcpNoDelay,tcpNoPush,compressionLevel,performance
1,0,1,1,0,1,0,1,1,1,1,0,0,1,5,366.6226
1,0,1,1,0,1,0,1,1,1,1,0,0,1,9,369.2078
1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,368.9266
1,0,1,1,0,1,0,1,1,1,1,0,1,0,5,368.8876
1,0,1,1,0,1,0,1,1,1,1,0,1,0,9,367.0424
1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,368.4552
1,0,1,1,0,1,0,1,1,1,1,0,1,1,5,368.9418
1,0,1,1,0,1,0,1,1,1,1,0,1,1,9,368.254
1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,368.311
1,0,1,1,0,1,0,1,1,1,1,1,0,0,5,369.3994
1,0,1,1,0,1,0,1,1,1,1,1,0,0,9,367.2498
1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,368.8442
1,0,1,1,0,1,0,1,1,1,1,1,0,1,5,367.3554
1,0,1,1,0,1,0,1,1,1,1,1,0,1,9,368.0708
1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,368.5222
1,0,1,1,0,1,0,1,1,1,1,1,1,0,5,368.0558
1,0,1,1,0,1,0,1,1,1,1,1,1,0,9,366.9458
1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,366.6798
1,0,1,1,0,1,0,1,1,1,1,1,1,1,5,368.1922
1,0,1,1,0,1,0,1,1,1,1,1,1,1,9,367.6988
1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,368.8848
1,1,0,1,0,0,0,1,1,1,1,0,0,0,5,368.5652
1,1,0,1,0,0,0,1,1,1,1,0,0,0,9,366.9786
1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,368.3772
1,1,0,1,0,0,0,1,1,1,1,0,0,1,5,367.7148
1,1,0,1,0,0,0,1,1,1,1,0,0,1,9,367.6044
1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,367.7086
1,1,0,1,0,0,0,1,1,1,1,0,1,0,5,368.1846
1,1,0,1,0,0,0,1,1,1,1,0,1,0,9,369.0248
1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,368.266
1,1,0,1,0,0,0,1,1,1,1,0,1,1,5,368.308
1,1,0,1,0,0,0,1,1,1,1,0,1,1,9,368.1378
1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,368.146
1,1,0,1,0,0,0,1,1,1,1,1,0,0,5,369.1056
1,1,0,1,0,0,0,1,1,1,1,1,0,0,9,367.8974
1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,367.4376
1,1,0,1,0,0,0,1,1,1,1,1,0,1,5,367.712
1,1,0,1,0,0,0,1,1,1,1,1,0,1,9,369.4232
1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,368.6364
1,1,0,1,0,0,0,1,1,1,1,1,1,0,5,367.2914
1,1,0,1,0,0,0,1,1,1,1,1,1,0,9,369.0598
1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,368.7598
1,1,0,1,0,0,0,1,1,1,1,1,1,1,5,368.5868
1,1,0,1,0,0,0,1,1,1,1,1,1,1,9,367.9792
1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,368.0146
1,1,0,1,0,1,0,1,1,1,1,0,0,0,5,369.0622
1,1,0,1,0,1,0,1,1,1,1,0,0,0,9,366.7746
1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,369.405
1,1,0,1,0,1,0,1,1,1,1,0,0,1,5,368.5246
1,1,0,1,0,1,0,1,1,1,1,0,0,1,9,367.6764
1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,368.0102
1,1,0,1,0,1,0,1,1,1,1,0,1,0,5,368.3112
1,1,0,1,0,1,0,1,1,1,1,0,1,0,9,369.243
1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,366.8934
1,1,0,1,0,1,0,1,1,1,1,0,1,1,5,367.4302
1,1,0,1,0,1,0,1,1,1,1,0,1,1,9,367.7114
1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,368.629
1,1,0,1,0,1,0,1,1,1,1,1,0,0,5,369.6172
1,1,0,1,0,1,0,1,1,1,1,1,0,0,9,367.2124
1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,367.4102
1,1,0,1,0,1,0,1,1,1,1,1,0,1,5,368.6942
1,1,0,1,0,1,0,1,1,1,1,1,0,1,9,369.3074
1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,367.9248
1,1,0,1,0,1,0,1,1,1,1,1,1,0,5,367.6878
1,1,0,1,0,1,0,1,1,1,1,1,1,0,9,369.6598
1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,368.1944
1,1,0,1,0,1,0,1,1,1,1,1,1,1,5,367.992
1,1,0,1,0,1,0,1,1,1,1,1,1,1,9,368.9986
1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,368.1604
1,1,1,1,0,0,0,1,1,1,1,0,0,0,5,367.8356
1,1,1,1,0,0,0,1,1,1,1,0,0,0,9,367.5348
1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,367.2838
1,1,1,1,0,0,0,1,1,1,1,0,0,1,5,368.3262
1,1,1,1,0,0,0,1,1,1,1,0,0,1,9,368.4208
1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,368.486
1,1,1,1,0,0,0,1,1,1,1,0,1,0,5,367.5254
1,1,1,1,0,0,0,1,1,1,1,0,1,0,9,369.1186
1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,367.069
1,1,1,1,0,0,0,1,1,1,1,0,1,1,5,369.4834
1,1,1,1,0,0,0,1,1,1,1,0,1,1,9,367.573
1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,368.1932
1,1,1,1,0,0,0,1,1,1,1,1,0,0,5,368.7114
1,1,1,1,0,0,0,1,1,1,1,1,0,0,9,370.2246
1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,368.955
1,1,1,1,0,0,0,1,1,1,1,1,0,1,5,368.067
1,1,1,1,0,0,0,1,1,1,1,1,0,1,9,369.0374
1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,367.0722
1,1,1,1,0,0,0,1,1,1,1,1,1,0,5,368.173
1,1,1,1,0,0,0,1,1,1,1,1,1,0,9,368.812
1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,367.923
1,1,1,1,0,0,0,1,1,1,1,1,1,1,5,368.1928
1,1,1,1,0,0,0,1,1,1,1,1,1,1,9,365.9508
1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,368.0044
1,1,1,1,0,1,0,1,1,1,1,0,0,0,5,368.3178
1,1,1,1,0,1,0,1,1,1,1,0,0,0,9,367.8448
1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,368.122
1,1,1,1,0,1,0,1,1,1,1,0,0,1,5,369.8852
1,1,1,1,0,1,0,1,1,1,1,0,0,1,9,367.0484
1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,367.7048
1,1,1,1,0,1,0,1,1,1,1,0,1,0,5,368.8372
1,1,1,1,0,1,0,1,1,1,1,0,1,0,9,368.6482
1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,368.2012
1,1,1,1,0,1,0,1,1,1,1,0,1,1,5,369.243
1,1,1,1,0,1,0,1,1,1,1,0,1,1,9,368.2166
1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,370.3712
1,1,1,1,0,1,0,1,1,1,1,1,0,0,5,368.2854
1,1,1,1,0,1,0,1,1,1,1,1,0,0,9,368.1966
1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,370.3142
1,1,1,1,0,1,0,1,1,1,1,1,0,1,5,369.0362
1,1,1,1,0,1,0,1,1,1,1,1,0,1,9,369.074
1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,369.3658
1,1,1,1,0,1,0,1,1,1,1,1,1,0,5,368.4586
1,1,1,1,0,1,0,1,1,1,1,1,1,0,9,368.7296
1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,368.614
1,1,1,1,0,1,0,1,1,1,1,1,1,1,5,368.615
1,1,1,1,0,1,0,1,1,1,1,1,1,1,9,369.7358
1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,5.9684
1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,5.9876
1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,5.9726
1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,5.9296
1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,6.0208
1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,6.0048
1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,6.0278
1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,6.0108
1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,5.9804
1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,6.0078
1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,6.0364
1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,6.011
1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,6.019
1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,6.0378
1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,6.0016
1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,5.9816
1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,6.046
1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,6.1142
1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,5.9352
1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,6.142
1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,5.9666
1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,6.0776
1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,6.0596
1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,5.9458
1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,6.0646
1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,6.0834
1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,5.99
1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,5.9706
1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,5.9582
1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,6.0212
1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,6.029
1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,6
1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,5.9756
1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,6.0034
1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,6.0218
1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,6.0778
1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,6.0234
1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,6.0454
1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,5.9984
1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,5.9696
1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,5.9844
1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,5.982
1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,5.9436
1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,5.9874
1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,6.0266
1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,6.0092
1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,5.9938
1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,6.1716
1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,5.966
1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,5.9572
1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,5.9872
1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,5.9198
1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,6.0206
1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,6.0612
1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,6.0158
1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,6.0236
1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,5.9756
1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,6.0424
1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,5.953
1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,5.9232
1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,6.0952
1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,6.0716
1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,6.0394
1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,6.0136
1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,5.9636
1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,6.0006
1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,6.012
1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,6.022
1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,6.0766
1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,6.061
1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,6.066
1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,5.986
1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,6.1732
1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,6.008
1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,5.9768
1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,6.0078
1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,6.072
1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,6.0704
1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,6.0936
1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,6.0462
1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,6
1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,6.0722
1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,6.0424
1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,5.952
1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,6.0296
1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,6.0894
1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,6.1224
1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,6.033
1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,5.9534
1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,6.0278
1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,6.024
1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,6.0328
1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,5.9198
1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,6.0092
1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,6.0094
1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,5.921
1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,10.6496
1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,11.1014
1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,11.016
1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,10.938
1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,10.4878
1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,10.8918
1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,10.8368
1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,10.8048
1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,11.2928
1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,11.818
1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,11.4866
1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,12.0212
1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,10.556
1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,11.3524
1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,11.0184
1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,11.047
1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,11.3
1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,11.239
1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,11.2956
1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,11.2738
1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,11.3666
1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,11.0698
1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,11.6282
1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,11.1268
1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,11.9354
1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,11.837
1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,12.4302
1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,11.4086
1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,10.3388
1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,11.091
1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,11.0262
1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,12.322
1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,11.3536
1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,10.9252
1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,10.3026
1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,10.872
1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,11.3988
1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,10.6648
1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,10.8736
1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,11.2144
1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,11.2758
1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,11.5526
1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,10.619
1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,10.4522
1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,11.1326
1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,11.0518
1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,10.5962
1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,11.1196
1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,11.357
1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,10.6368
1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,10.879
1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,11.4892
1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,10.7892
1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,11.1696
1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,10.415
1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,12.145
1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,10.3966
1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,10.961
1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,11.4498
1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,10.658
1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,11.0766
1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,11.7988
1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,11.5406
1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,10.5822
1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,12.0992
1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,11.8928
1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,11.0482
1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,11.583
1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,11.0218
1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,10.8224
1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,12.2916
1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,11.35
1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,11.6324
1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,11.112
1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,11.7028
1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,11.3956
1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,10.4154
1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,11.3396
1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,10.832
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,11.2768
1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,11.7878
1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,11.7604
1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,11.734
1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,11.6504
1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,11.1136
1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,10.7632
1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,11.6212
1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,10.787
1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,11.1068
1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,11.4226
1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,11.755
1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,11.2674
1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,10.5068
1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,10.904
1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,10.7866
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,11.2692
